Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGamePPR,FantasyPointsPPR
1125,19904,Ronnie Harrison Jr.,CLE,S,17,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.1,1.5,25.01
1126,22848,Robert Rochell,LAR,DB,17,0,0,0,0,0,0,0,0,0,0.5,0.4,0.2,1.5,25
1127,20803,Trysten Hill,DAL,DT,17,0,0,0,0,0,0,0,0,0.2,0.1,0.3,0.2,1.5,24.99
1128,20934,Khalen Saunders,KC,DT,17,0,0,0,0,0,0,0,0,0.4,0.2,0.3,0.1,1.5,24.98
1129,22758,Rashad Weaver,TEN,OLB,17,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.1,1.5,24.91
1130,22213,Kendall Hinton,DEN,WR,17,0,0,0,0,0,8,102.6,1.1,0,0,0,0,1.5,24.86
1131,21870,Bradlee Anae,NYJ,DL,17,0,0,0,0,0,0,0,0,0.7,0.2,0.3,0.1,1.5,24.84
1132,22080,Michael Ojemudia,DEN,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.4,0.2,1.5,24.7
1133,22199,Kristian Welch,BAL,LB,17,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1,1.5,24.69
1133,21225,Tim Ward,NYJ,DE,17,0,0,0,0,0,0,0,0,0.7,0.2,0.3,0.1,1.5,24.69
1135,22851,Tarron Jackson,PHI,DE,17,0,0,0,0,0,0,0,0,0.7,0.2,0.3,0.2,1.4,24.59
1135,20516,Trent Harris,BAL,OLB,17,0,0,0,0,0,0,0,0,0.7,0.3,0.2,0.1,1.4,24.59
1137,21366,Malik Reed,PIT,OLB,17,0,0,0,0,0,0,0,0,0.9,0.1,0.2,0.1,1.4,24.58
1138,22821,Thomas Graham Jr.,CHI,DB,17,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,1.4,24.55
1139,12881,Buster Skrine,TEN,CB,17,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,1.4,24.5
1140,20233,Jacob Tuioti-Mariner,CAR,DE,17,0,0,0,0,0,0,0,0,0.7,0.2,0.2,0.1,1.4,24.44
1141,19261,Tashawn Bower,LV,DE,17,0,0,0,0,0,0,0,0,0.9,0.3,0.2,0.1,1.4,24.43
1142,18268,Romeo Okwara,DET,DL,12,0,0,0,0,0,0,0,0,1.4,0.2,0.2,0.1,2,24.33
1143,23289,Dane Belton,NYG,S,17,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,1.4,24.3
1144,23364,Jordan Mason,SF,RB,17,0,0,0,120.1,0.8,3.9,31.2,0.1,0,0,0,0,1.4,24.23
1145,21810,Tyler Huntley,BAL,QB,17,251.6,1.6,1,64.9,0.6,0,0,0,0,0,0,0,1.4,24.15
1146,22734,Marvin Wilson,PHI,DT,17,0,0,0,0,0,0,0,0,0,0.2,0.4,0.2,1.4,24.1
1147,20773,Kevin Givens,SF,DL,17,0,0,0,0,0,0,0,0,0.4,0.2,0.3,0.1,1.4,24.08
1148,22332,Jonah Williams,LAR,DL,17,0,0,0,0,0,0,0,0,0.6,0.2,0.3,0.1,1.4,24.02
1148,20923,Sheldrick Redwine,MIA,S,17,0,0,0,0,0,0,0,0,0.1,0.3,0.2,0.1,1.4,24.02
1150,19087,Patrick O'Connor,TB,DL,17,0,0,0,0,0,0,0,0,1.1,0.2,0.2,0.1,1.4,23.97
1151,16846,Tyler Kroft,SF,TE,17,0,0,0,0,0,9.6,101.3,0.7,0,0,0,0,1.4,23.93
1152,22733,Nahshon Wright,DAL,CB,17,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.2,1.4,23.92
1153,23325,Erik Ezukanma,MIA,WR,17,0,0,0,0,0,9.3,115.2,0.5,0,0,0,0,1.4,23.82
1154,19035,Eric Saubert,DEN,TE,17,0,0,0,0,0,8.7,76.3,1.2,0,0,0,0,1.4,23.53
1155,19812,Sam Darnold,CAR,QB,17,381.2,2.1,1.6,18.4,0.3,0,0,0,0,0,0,0,1.4,23.49
1155,21008,L.J. Collier,SEA,DE,12,0,0,0,0,0,0,0,0,0.7,0.1,0.3,0.1,2,23.49
1157,17246,James Vaughters,PIT,LB,17,0,0,0,0,0,0,0,0,0.8,0.2,0.3,0.1,1.4,23.36
1158,18058,Tajae Sharpe,CHI,WR,17,0,0,0,0,0,9.1,107.7,0.6,0,0,0,0,1.4,23.27
1159,14887,Duron Harmon,LV,S,17,0,0,0,0,0,0,0,0,0,0.6,0.4,0.2,1.4,23.25
1160,22556,Jaret Patterson,WAS,RB,17,0,0,0,114,0.6,4.9,32.8,0,0,0,0,0,1.4,23.18
1161,20736,Dakota Allen,CLE,LB,17,0,0,0,0,0,0,0,0,0.4,0.2,0.2,0.1,1.4,23.13
1162,22762,Shawn Davis,GB,S,17,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.1,1.4,23.12
1163,20792,N'Keal Harry,CHI,WR,17,0,0,0,0,0,8.5,110,0.6,0,0,0,0,1.4,23.1
1164,22595,Ihmir Smith-Marsette,CHI,WR,17,0,0,0,0,0,8.7,107.7,0.6,0,0,0,0,1.4,23.07
1165,23677,Dallis Flowers,IND,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.4,0.2,1.4,23.05
1166,22795,Marquiss Spencer,DEN,DE,17,0,0,0,0,0,0,0,0,0.7,0.2,0.3,0.1,1.4,23.04
1167,23022,Dicaprio Bootle,KC,DB,17,0,0,0,0,0,0,0,0,0,0.2,0.3,0.1,1.3,22.9
1168,19209,Patrick Ricard,BAL,FB,17,0,0,0,4.4,0,10.9,79.4,0.6,0,0,0,0,1.3,22.88
1169,19496,Dylan Cole,TEN,LB,17,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.1,1.3,22.84
1170,22945,Jack Heflin,GB,DL,17,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.1,1.3,22.71
1171,19967,Davontae Harris,CHI,DB,17,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,1.3,22.65
1172,21952,Rico Dowdle,DAL,RB,17,0,0,0,102.1,0.9,4,32.2,0,0,0,0,0,1.3,22.63
1173,19344,Greg Mabin,TEN,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.3,0.2,1.3,22.6
1174,21914,Shaun Bradley,PHI,LB,17,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.1,1.3,22.58
1175,22334,Christian Rozeboom,LAR,LB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,1.3,22.57
1176,18135,Kevon Seymour,BAL,CB,17,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,1.3,22.55
1176,21823,Patrick Taylor,GB,RB,17,0,0,0,109.3,1,3.6,26.2,0,0,0,0,0,1.3,22.55
1178,20637,Nick Thurman,ATL,DE,17,0,0,0,0,0,0,0,0,0.9,0.2,0.2,0.1,1.3,22.53
1179,21922,Terrell Burgess,LAR,S,17,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.2,1.3,22.52
1180,23368,Jalen Nailor,MIN,WR,17,0,0,0,0,0,9.3,101.8,0.5,0,0,0,0,1.3,22.48
1181,22894,Kelvin Joseph,DAL,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.3,0.2,1.3,22.45
1182,18152,Dwayne Washington,NO,RB,17,0,0,0,93.3,0.7,4.9,36,0.1,0,0,0,0,1.3,22.43
1183,22568,Cornell Powell,KC,WR,17,0,0,0,0,0,7,94,1,0,0,0,0,1.3,22.4
1184,20642,Dallin Leavitt,GB,S,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,1.3,22.35
1184,20361,Ross Dwelley,SF,TE,17,0,0,0,0,0,8.1,88.5,0.9,0,0,0,0,1.3,22.35
1186,22678,Jake Funk,LAR,RB,17,0,0,0,107.8,0.5,5.1,38,0,0,0,0,0,1.3,22.28
1187,16931,Nick Boyle,BAL,TE,17,0,0,0,0,0,9.2,88.5,0.7,0,0,0,0,1.3,22.25
1188,18652,C.J. Ham,MIN,FB,17,0,0,0,7.9,0,10.8,82.2,0.4,0,0,0,0,1.3,22.21
1189,22783,Keith Taylor Jr.,CAR,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.3,0.1,1.3,22.1
1190,18645,Aldrick Rosas,DET,K,17,0,0,0,0,0,0,0,0,0,0,0,0,1.3,22
1191,21880,Larrell Murchison,TEN,DL,17,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.1,1.3,21.99
1192,20812,Jesper Horsted,LV,TE,17,0,0,0,0,0,8.7,100.4,0.7,0,0,0,0,1.3,21.94
1193,22512,Tre' McKitty,LAC,TE,17,0,0,0,0,0,9.7,86.1,0.6,0,0,0,0,1.3,21.91
1194,22253,Ron'Dell Carter,PIT,LB,17,0,0,0,0,0,0,0,0,0.7,0.2,0.3,0.1,1.3,21.89
1194,20793,Penny Hart,SEA,WR,17,0,0,0,0,0,9,94.9,0.6,0,0,0,0,1.3,21.89
1196,22524,James Mitchell,DET,TE,17,0,0,0,0,0,8.9,81.8,0.8,0,0,0,0,1.3,21.88
1197,22274,Jamir Jones,JAX,DE,17,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.1,1.3,21.86
1197,20108,Bunmi Rotimi,WAS,DE,11,0,0,0,0,0,0,0,0,0.8,0.1,0.2,0.1,2,21.86
1199,22515,Cole Turner,WAS,TE,17,0,0,0,0,0,8.5,85.5,0.8,0,0,0,0,1.3,21.85
1200,21536,Kevin Strong,TEN,DE,17,0,0,0,0,0,0,0,0,0.5,0.1,0.2,0.1,1.3,21.8
1200,23646,Jake Hummel,LAR,ILB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,1.3,21.8
1200,23621,Nick Muse,MIN,TE,17,0,0,0,0,0,8.9,99,0.5,0,0,0,0,1.3,21.8
1203,18143,Stephen Weatherly,CLE,DE,9,0,0,0,0,0,0,0,0,0.7,0.2,0.2,0.1,2.4,21.79
1204,22896,Malcolm Koonce,LV,DE,17,0,0,0,0,0,0,0,0,1.3,0.1,0.1,0.1,1.3,21.76
1204,23135,Charlie Kolar,BAL,TE,17,0,0,0,0,0,8.5,96.6,0.6,0,0,0,0,1.3,21.76
1206,20724,Sam Eguavoen,MIA,LB,17,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.1,1.3,21.69
1207,20159,Mike Boone,DEN,RB,17,0,0,0,111.9,0.6,4.2,26.6,0,0,0,0,0,1.3,21.65
1208,21777,Larry Rountree III,LAC,RB,17,0,0,0,114.6,1,4,21.8,0,0,0,0,0,1.3,21.64
1209,21959,Dezmon Patmon,IND,WR,17,0,0,0,0.1,0,7.3,82.4,1,0,0,0,0,1.3,21.55
1210,22815,Darrick Forrest,WAS,S,17,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,1.3,21.5
1210,23549,Percy Butler,WAS,S,17,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,1.3,21.5
1212,22251,Jovante Moffatt,CLE,S,17,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.1,1.3,21.47
1213,23563,Sam Webb,LV,CB,17,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,1.3,21.45
1214,19165,Johnny Mundt,MIN,TE,17,0,0,0,0,0,8.1,83.4,0.8,0,0,0,0,1.2,21.24
1215,23487,Connor Heyward,PIT,TE,17,0,0,0,14.2,0,9.1,85,0.4,0,0,0,0,1.2,21.22
1216,21883,John Penisini,DET,NT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,1.2,21.21
1217,23355,Teagan Quitoriano,HOU,TE,17,0,0,0,0,0,8.8,83.3,0.7,0,0,0,0,1.2,21.13
1218,21138,Scotty Miller,TB,WR,17,0,0,0,11,0,7.1,91.9,0.6,0,0,0,0,1.2,20.99
1219,21899,Malcolm Roach,NO,DL,13,0,0,0,0,0,0,0,0,0.2,0.3,0.3,0.1,1.6,20.94
1220,23431,Alontae Taylor,NO,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.3,0.2,1.2,20.9
1221,23205,Jerome Ford,CLE,RB,17,0,0,0,99,0.5,4.6,35.7,0,0,0,0,0,1.2,20.87
1222,22228,Myles Hartsfield,CAR,DB,17,0,0,0,0,0,0,0,0,0,0.2,0.3,0.2,1.2,20.8
1222,20173,Sean Chandler,CAR,S,17,0,0,0,0,0,0,0,0,0,0.2,0.3,0.1,1.2,20.8
1224,16690,Kevin Pierre-Louis,HOU,ILB,17,0,0,0,0,0,0,0,0,0.2,0,0.2,0.1,1.2,20.79
1225,22771,Jaylen Twyman,MIN,DL,17,0,0,0,0,0,0,0,0,0.4,0.2,0.3,0.1,1.2,20.78
1226,23586,Julius Chestnut,TEN,RB,17,0,0,0,101.3,0.5,3.9,30.7,0.1,0,0,0,0,1.2,20.7
1227,21530,Anthony Chesley,TB,CB,17,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.2,1.2,20.67
1228,21845,Darrynton Evans,CHI,RB,17,0,0,0,87.6,0.2,6.1,46,0,0,0,0,0,1.2,20.66
1229,22509,Hunter Long,MIA,TE,17,0,0,0,0,0,8.3,81.2,0.7,0,0,0,0,1.2,20.62
1230,23535,Darien Butler,LV,LB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,1.2,20.6
1231,20040,Trenton Cannon,TEN,RB,17,0,0,0,41.2,0.2,7.7,57.4,0.3,0,0,0,0,1.2,20.56
1232,22904,Isaiah McDuffie,GB,LB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,1.2,20.32
1233,21906,Jonathan Garvin,GB,LB,17,0,0,0,0,0,0,0,0,0.7,0.3,0.2,0.1,1.2,20.29
1234,23957,Damarcus Mitchell,NE,DL,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,1.2,20.2
1235,22920,Isaiahh Loudermilk,PIT,DE,17,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.1,1.2,20.08
1236,17082,T.Y. McGill Jr.,MIN,DL,17,0,0,0,0,0,0,0,0,0.6,0.2,0.2,0.1,1.2,20.07
1237,23614,John FitzPatrick,ATL,TE,17,0,0,0,0,0,8.5,78.4,0.6,0,0,0,0,1.2,19.94
1238,17218,DeAndre Carter,LAC,WR,17,0,0,0,2.7,0,6.9,97.1,0.5,0,0,0,0,1.2,19.88
1239,19931,Joel Iyiegbuniwe,SEA,ILB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,1.2,19.87
1240,16773,Danny Shelton,KC,NT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,1.2,19.86
1241,20134,Kevin Rader,TEN,TE,17,0,0,0,0,0,8.6,69.2,0.7,0,0,0,0,1.2,19.72
1242,20880,Gardner Minshew,PHI,QB,17,303.7,1.9,1,23.8,0,0,0,0,0,0,0,0,1.1,19.53
1243,17179,Taylor Heinicke,WAS,QB,17,277.1,1.8,1.2,20.2,0.3,0,0,0,0,0,0,0,1.1,19.5
1243,21037,Miles Boykin,PIT,WR,17,0,0,0,0.1,0,7.1,93.9,0.5,0,0,0,0,1.1,19.5
1245,23618,Ko Kieft,TB,TE,17,0,0,0,0,0,8.3,81.9,0.5,0,0,0,0,1.1,19.49
1246,23118,Malik Willis,TEN,QB,17,262.3,1.6,1,31.3,0.3,0,0,0,0,0,0,0,1.1,19.42
1247,21218,Tyrel Dodson,BUF,LB,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,1.1,19.41
1248,22782,Ambry Thomas,SF,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,1.1,19.4
1249,21843,Salvon Ahmed,MIA,RB,17,0,0,0,85.4,0.3,5.3,38.9,0,0,0,0,0,1.1,19.33
1250,23536,Chance Campbell,TEN,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,1.1,19.3
1251,19228,Josh Tupou,CIN,DT,17,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.1,1.1,19.29
1252,23527,LaBryan Ray,NE,DL,17,0,0,0,0,0,0,0,0,0,0.2,0.3,0.1,1.1,19.25
1253,18951,Jordan Willis,SF,DL,17,0,0,0,0,0,0,0,0,0.9,0.2,0.1,0.1,1.1,19.18
1253,21115,Juwann Winfree,GB,WR,17,0,0,0,0,0,7.2,83.8,0.6,0,0,0,0,1.1,19.18
1255,21978,Cam Brown,NYG,ILB,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,1.1,19.16
1256,16378,Keith Smith,ATL,FB,17,0,0,0,33.6,0.1,8.3,57.9,0.2,0,0,0,0,1.1,19.05
1257,22171,Jace Whittaker,ARI,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.3,0.1,1.1,19
1258,22898,Richard LeCounte III,CLE,S,17,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.1,1.1,18.87
1259,23386,Arnold Ebiketie,ATL,OLB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,1.1,18.85
1260,20964,Darwin Thompson,SEA,RB,17,0,0,0,75.6,0.6,3.8,28.8,0.2,0,0,0,0,1.1,18.84
1261,23994,Allan George,CIN,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.3,0.2,1.1,18.8
1262,21800,Mitchell Wilcox,CIN,TE,17,0,0,0,0,0,8.2,69.8,0.6,0,0,0,0,1.1,18.78
1263,19862,Harold Landry III,TEN,OLB,3,0,0,0,0,0,0,0,0,0.6,0.1,0.2,0.1,6.2,18.72
1264,20998,Renell Wren,PHI,DT,17,0,0,0,0,0,0,0,0,0,0.2,0.3,0.1,1.1,18.65
1265,20450,Abdullah Anderson,ATL,DT,17,0,0,0,0,0,0,0,0,0.6,0.2,0.2,0.1,1.1,18.62
1266,22284,Ben Ellefson,MIN,TE,17,0,0,0,0,0,6.8,75.6,0.7,0,0,0,0,1.1,18.56
1267,16497,Teddy Bridgewater,MIA,QB,17,308.3,1.9,1,7.9,0,0,0,0,0,0,0,0,1.1,18.52
1268,23534,Troy Andersen,ATL,LB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,1.1,18.5
1269,15694,Case Keenum,BUF,QB,17,285.3,2.1,0.9,7.9,0,0,0,0,0,0,0,0,1.1,18.4
1270,22318,Breiden Fehoko,LAC,DL,17,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1,1.1,18.39
1270,21852,Ty Chandler,MIN,RB,17,0,0,0,78.7,0.4,4.7,36.2,0,0,0,0,0,1.1,18.39
1272,19854,Dante Pettis,CHI,WR,17,0,0,0,0,0,6.5,88.5,0.5,0,0,0,0,1.1,18.35
1273,23438,Chad Muma,JAX,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,1.1,18.2
1274,22429,Cam Gill,TB,OLB,11,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,1.6,18.15
1275,23846,De'Shaan Dixon,JAX,DE,17,0,0,0,0,0,0,0,0,0,0.2,0.3,0.1,1.1,18
1276,23445,Channing Tindall,MIA,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,1.1,17.95
1277,18445,Mike Thomas,CIN,WR,17,0,0,0,0,0,7,72.9,0.6,0,0,0,0,1.1,17.89
1278,20316,Steven Parker,ARI,DB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,1,17.85
1279,21876,Khalid Kareem,CIN,DE,12,0,0,0,0,0,0,0,0,0.6,0.2,0.2,0.1,1.5,17.82
1280,22317,Joe Gaziano,LAC,DL,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,1,17.76
1281,22644,DJ Turner,LV,WR,17,0,0,0,0,0,7.1,76.5,0.5,0,0,0,0,1,17.75
1282,22810,Austin Faoliu,DAL,DT,17,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.1,1,17.68
1283,20959,Jahlani Tavai,NE,ILB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,1,17.65
1283,23734,Olakunle Fatukasi,TB,ILB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,1,17.65
1285,20380,Matt Dickerson,ATL,DT,17,0,0,0,0,0,0,0,0,0.7,0.1,0.2,0.1,1,17.59
1286,12982,Blaine Gabbert,TB,QB,17,300.1,1.9,0.9,3.4,0,0,0,0,0,0,0,0,1,17.54
1287,22856,Hamilcar Rashed Jr.,PIT,LB,17,0,0,0,0,0,0,0,0,0.5,0.1,0.2,0.1,1,17.35
1288,20030,Travin Howard,LAR,ILB,11,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.1,1.6,17.27
1289,16903,MyCole Pruitt,ATL,TE,17,0,0,0,0,0,7.2,69.2,0.5,0,0,0,0,1,17.12
1290,21463,D'Angelo Ross,MIA,DB,17,0,0,0,0,0,0,0,0,0,0.2,0.3,0.1,1,17.1
1291,18545,Brennan Scarlett,MIA,LB,14,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1,1.2,17.09
1292,21298,Marquise Copeland,LAR,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,1,17.06
1292,20929,Brett Rypien,DEN,QB,17,282.5,2,0.8,1.6,0,0,0,0,0,0,0,0,1,17.06
1294,20820,Andy Isabella,ARI,WR,17,0,0,0,0,0,6.3,83.1,0.4,0,0,0,0,1,17.01
1295,22081,Javelin Guidry,ARI,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,1,17
1296,22932,Phil Hoskins,CAR,DT,17,0,0,0,0,0,0,0,0,0.8,0.1,0.1,0.1,1,16.96
1297,22763,Shaun Wade,NE,CB,7,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,2.4,16.95
1297,23461,JT Woods,LAC,S,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,1,16.95
1299,9902,Chase Daniel,LAC,QB,17,281.6,1.8,0.9,6.3,0,0,0,0,0,0,0,0,1,16.89
1300,19086,Jeremiah Ledbetter,JAX,DL,17,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,1,16.8
1301,24068,KaVontae Turpin,DAL,WR,17,0,0,0,26.6,0.2,4.6,59.2,0.4,0,0,0,0,1,16.78
1302,23447,Terrel Bernard,BUF,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,1,16.75
1303,15988,Ross Cockrell,TB,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.3,0.1,1,16.7
1304,23084,Shane Zylstra,DET,TE,17,0,0,0,0,0,7.5,61.8,0.5,0,0,0,0,1,16.68
1305,2405,Chad Henne,KC,QB,17,281.8,1.8,0.9,5.1,0,0,0,0,0,0,0,0,1,16.58
1306,20854,Jonathan Ledbetter,ARI,DE,17,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,1,16.55
1307,23542,Malcolm Rodriguez,DET,LB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,1,16.5
1308,21078,Jeff Smith,NYJ,WR,17,0,0,0,0,0,5.8,82.9,0.4,0,0,0,0,1,16.49
1309,23514,D.J. Davidson,NYG,DL,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,1,16.4
1310,18027,Tavon Young,CHI,DB,4,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.1,4.1,16.26
1311,23308,Alex Wright,CLE,DE,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,1,16.25
1311,21865,Stephen Sullivan,CAR,TE,17,0,0,0,0,0,6.4,62.5,0.6,0,0,0,0,1,16.25
1313,20703,John Wolford,LAR,QB,17,270.1,1.8,1,6.1,0,0,0,0,0,0,0,0,1,16.21
1314,18421,Kyle Peko,LV,DT,17,0,0,0,0,0,0,0,0,0.6,0.1,0.1,0.1,1,16.17
1315,18244,Antwaun Woods,ARI,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0.9,16.11
1315,21295,Nsimba Webster,CHI,WR,17,0,0,0,0,0,6,77.1,0.4,0,0,0,0,0.9,16.11
1317,21930,Jalen Elliott,NE,S,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.9,16.1
1318,22864,Patrick Johnson,PHI,LB,17,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.1,0.9,15.88
1318,20886,Stanley Morgan,CIN,WR,17,0,0,0,0,0,6.2,72.8,0.4,0,0,0,0,0.9,15.88
1320,19058,Marquel Lee,BUF,LB,17,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.9,15.84
1321,21904,La'Darius Hamilton,GB,LB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.9,15.82
1322,19064,Trent Taylor,CIN,WR,17,0,0,0,0,0,6.5,68.5,0.4,0,0,0,0,0.9,15.75
1323,22661,Jack Stoll,PHI,TE,17,0,0,0,0,0,7,62.3,0.4,0,0,0,0,0.9,15.63
1324,20954,Jarrett Stidham,LV,QB,17,271.2,1.7,1,3.5,0,0,0,0,0,0,0,0,0.9,15.6
1325,21013,Byron Cowart,IND,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0.9,15.51
1325,14974,Nick Williams,NYG,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0.9,15.51
1327,21797,La'Mical Perine,PHI,RB,17,0,0,0,61,1,2,13,0,0,0,0,0,0.9,15.4
1328,19330,Nick Mullens,MIN,QB,17,272.1,1.7,0.8,4,0,0,0,0,0,0,0,0,0.9,15.28
1328,23634,Samori Toure,GB,WR,17,0,0,0,0,0,6.4,64.8,0.4,0,0,0,0,0.9,15.28
1330,22779,Shaka Toney,WAS,DE,17,0,0,0,0,0,0,0,0,0.6,0.1,0.1,0.1,0.9,15.27
1331,17009,Trevor Siemian,CHI,QB,17,277.3,1.6,1.1,5.6,0,0,0,0,0,0,0,0,0.9,15.25
1332,22620,Mike Strachan,IND,WR,17,0,0,0,0,0,6.7,73.4,0.2,0,0,0,0,0.9,15.24
1333,21841,Jordan Love,GB,QB,17,233,1.7,0.7,9,0,0,0,0,0,0,0,0,0.9,15.22
1333,18262,Stephen Anderson,ARI,TE,17,0,0,0,0,0,5.9,63.2,0.5,0,0,0,0,0.9,15.22
1335,22017,Khaleke Hudson,WAS,LB,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0.9,15.21
1336,23960,Tony Adams,NYJ,S,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.9,15.2
1336,20819,Alec Ingold,MIA,FB,17,0,0,0,14.7,0.1,6.5,48.3,0.3,0,0,0,0,0.9,15.2
1338,8358,Brian Hoyer,NE,QB,17,255.7,1.7,1,2.5,0,0,0,0,0,0,0,0,0.9,15.08
1339,20506,Tanner Hudson,NYG,TE,17,0,0,0,0,0,6.2,66.4,0.4,0,0,0,0,0.9,15.04
1340,21174,Chris Westry,CAR,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.9,15
1341,11047,Colt McCoy,ARI,QB,17,267.2,1.4,0.9,8.6,0,0,0,0,0,0,0,0,0.9,14.95
1342,19019,Jaleel Johnson,NO,DT,10,0,0,0,0,0,0,0,0,0.2,0,0.2,0.1,1.5,14.94
1343,21031,Marquise Blair,SEA,FS,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.9,14.9
1343,23861,Timmy Horne,ATL,DL,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.9,14.9
1345,20053,Kyle Allen,HOU,QB,17,271.4,1.6,1,5.9,0,0,0,0,0,0,0,0,0.9,14.65
1345,23468,Michael Woods II,CLE,WR,17,0,0,0,0,0,6.9,77.5,0,0,0,0,0,0.9,14.65
1347,22910,Ifeatu Melifonwu,DET,S,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.9,14.55
